age,gender,degree_level,field_of_study,gpa,years_experience,python,java,c_cpp,sql,machine_learning,data_analysis,cloud_computing,cybersecurity,web_development,devops,networking,communication,leadership,problem_solving,teamwork,adaptability,recommended_job_1,recommended_job_2,recommended_job_3
24,Female,Bachelor,Software Engineering,3.33,1,0,0,0,0,1,0,1,1,1,0,0,2,1,2,2,1,Cloud Engineer,Cybersecurity Analyst,Frontend Developer
32,Male,Bachelor,Software Engineering,3.55,8,0,0,0,1,0,1,0,0,0,1,0,5,5,5,2,4,Business Intelligence Analyst,DevOps Engineer,Data Analyst
22,Female,Master,AI,3.52,0,1,1,0,1,0,1,1,1,0,1,1,5,1,2,1,2,Business Intelligence Analyst,Software Engineer,Cloud Engineer
27,Female,PhD,Cybersecurity,2.68,4,0,0,0,1,0,0,0,1,0,1,1,2,3,3,5,2,DevOps Engineer,Cybersecurity Analyst,Security Engineer
30,Male,PhD,Data Science,3.89,8,0,1,1,1,0,1,0,1,0,1,1,2,2,1,5,4,Software Engineer,Business Intelligence Analyst,DevOps Engineer
34,Male,Master,Cybersecurity,3.12,2,0,0,0,1,0,1,1,0,0,0,1,4,3,5,1,1,Business Intelligence Analyst,Cloud Engineer,Data Analyst
32,Male,Master,Computer Science,2.72,2,0,1,0,1,1,0,0,0,0,1,1,5,4,2,5,2,Software Engineer,DevOps Engineer,Backend Developer
32,Female,Master,Computer Science,2.62,4,1,0,0,1,1,1,0,0,0,1,1,4,5,1,3,1,Business Intelligence Analyst,Machine Learning Engineer,Data Scientist
29,Female,PhD,AI,3.73,1,0,1,0,0,0,0,0,0,1,1,1,5,5,2,4,2,Software Engineer,DevOps Engineer,AI Researcher
22,Female,Master,AI,4.0,3,0,1,0,0,0,1,0,0,0,0,0,2,5,3,4,2,Software Engineer,AI Researcher,Backend Developer
31,Female,PhD,AI,3.17,0,1,1,0,0,1,1,0,1,1,0,0,1,2,4,3,1,Machine Learning Engineer,Software Engineer,Cybersecurity Analyst
22,Female,Master,Software Engineering,3.59,6,1,0,1,1,1,1,0,1,0,1,1,1,3,1,3,3,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
32,Female,Bachelor,Cybersecurity,2.76,5,1,0,1,1,1,1,0,0,0,0,1,3,2,2,1,1,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
26,Female,PhD,Computer Science,3.0,8,0,0,1,1,1,1,0,0,0,1,0,4,3,3,4,3,Business Intelligence Analyst,Software Engineer,DevOps Engineer
30,Female,Master,Software Engineering,3.87,5,0,1,0,1,1,1,0,1,0,0,1,5,3,4,1,3,Business Intelligence Analyst,Software Engineer,Cybersecurity Analyst
25,Male,Bachelor,Software Engineering,3.12,6,0,0,1,0,0,0,1,1,0,0,1,1,3,2,1,1,Software Engineer,Cloud Engineer,Cybersecurity Analyst
28,Female,Bachelor,AI,2.66,3,0,1,1,1,1,0,1,1,0,1,0,3,3,5,1,4,Software Engineer,Cloud Engineer,DevOps Engineer
28,Female,Master,Computer Science,2.91,1,1,1,1,1,1,1,0,1,1,0,1,3,3,3,2,3,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
25,Male,Bachelor,Data Science,3.97,5,0,1,1,1,1,0,0,1,1,0,0,5,3,3,4,1,Software Engineer,Cybersecurity Analyst,AI Researcher
26,Male,Master,Cybersecurity,2.56,1,0,0,1,0,0,1,0,1,0,1,1,1,5,2,1,2,Software Engineer,DevOps Engineer,Cybersecurity Analyst
22,Female,Bachelor,AI,3.14,4,1,1,1,1,0,1,1,1,0,0,0,3,5,3,4,1,Business Intelligence Analyst,Software Engineer,Cloud Engineer
23,Female,Master,Computer Science,3.26,6,1,1,0,1,1,0,1,0,0,0,0,2,4,2,1,2,Machine Learning Engineer,Software Engineer,Cloud Engineer
30,Female,PhD,AI,3.59,4,0,0,1,1,0,1,1,0,1,0,0,5,2,4,5,4,Business Intelligence Analyst,Software Engineer,Cloud Engineer
28,Male,Master,Data Science,2.71,0,1,1,0,0,0,1,0,0,0,0,1,2,1,3,1,4,Software Engineer,Backend Developer,Security Engineer
31,Female,PhD,Computer Science,3.7,1,0,0,0,0,0,0,0,0,1,1,1,4,2,4,1,2,DevOps Engineer,Frontend Developer,Security Engineer
21,Male,Bachelor,Computer Science,2.51,2,0,0,0,0,0,1,1,1,0,0,0,4,1,5,5,5,Cloud Engineer,Cybersecurity Analyst,Business Intelligence Analyst
32,Female,Bachelor,Data Science,3.14,5,0,0,0,0,1,1,1,0,1,0,1,1,2,1,4,1,Cloud Engineer,Frontend Developer,Security Engineer
33,Male,PhD,Cybersecurity,3.52,4,0,0,1,0,1,0,1,1,1,0,1,1,1,3,5,1,Cloud Engineer,Software Engineer,Cybersecurity Analyst
27,Male,Master,Software Engineering,3.47,0,0,0,0,1,1,1,1,0,0,1,0,3,3,3,3,1,Data Scientist,Business Intelligence Analyst,Cloud Engineer
27,Male,PhD,Computer Science,2.67,4,0,1,0,0,1,1,0,0,1,0,1,3,1,1,4,5,Software Engineer,Backend Developer,Frontend Developer
30,Female,Master,Cybersecurity,3.22,4,0,1,1,0,0,0,0,0,1,1,1,3,3,1,1,1,Software Engineer,DevOps Engineer,Backend Developer
31,Female,PhD,Cybersecurity,2.99,5,0,1,0,1,1,0,1,0,0,0,1,1,2,5,2,1,Software Engineer,Cloud Engineer,Backend Developer
35,Male,PhD,AI,2.57,4,1,0,0,1,1,0,1,0,1,0,1,2,5,4,1,3,Machine Learning Engineer,Cloud Engineer,Data Scientist
30,Female,Bachelor,Software Engineering,3.18,7,0,1,1,1,1,0,0,1,1,1,0,5,1,3,4,5,Software Engineer,DevOps Engineer,Cybersecurity Analyst
27,Female,PhD,AI,3.91,7,1,1,0,1,0,1,0,0,1,1,0,3,4,2,2,3,Business Intelligence Analyst,Software Engineer,DevOps Engineer
21,Female,PhD,AI,2.98,6,1,0,0,0,0,1,1,1,1,0,0,3,2,2,2,1,Cloud Engineer,Cybersecurity Analyst,Frontend Developer
23,Female,Master,Cybersecurity,3.47,0,0,1,1,0,1,0,1,0,0,1,0,3,2,4,5,5,Software Engineer,Cloud Engineer,DevOps Engineer
31,Male,Master,Computer Science,2.5,1,1,0,1,1,0,0,0,1,0,1,0,2,2,1,4,2,Software Engineer,DevOps Engineer,Cybersecurity Analyst
29,Male,Master,AI,3.62,1,0,0,1,0,1,0,0,0,0,1,1,3,2,2,3,1,Software Engineer,DevOps Engineer,Backend Developer
27,Female,PhD,Data Science,3.5,2,1,1,0,1,1,1,0,0,0,1,0,3,4,3,2,5,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
24,Female,PhD,Computer Science,3.98,0,0,0,1,0,0,0,1,0,0,1,0,4,1,5,3,3,Software Engineer,Cloud Engineer,DevOps Engineer
32,Male,PhD,Cybersecurity,3.01,8,0,1,1,1,0,0,0,1,1,1,0,4,3,4,1,2,Software Engineer,DevOps Engineer,Cybersecurity Analyst
30,Male,Master,Computer Science,2.78,3,1,1,0,0,0,0,1,0,1,1,1,3,5,1,5,3,Software Engineer,Cloud Engineer,DevOps Engineer
32,Male,Bachelor,AI,2.78,3,0,0,1,1,0,0,1,1,0,1,1,2,4,3,5,2,Software Engineer,Cloud Engineer,DevOps Engineer
21,Female,Master,AI,3.08,6,1,0,1,1,0,1,1,0,0,0,1,2,4,1,2,3,Business Intelligence Analyst,Software Engineer,Cloud Engineer
35,Male,PhD,Cybersecurity,3.83,2,1,0,1,1,0,0,0,0,0,1,0,4,3,5,1,5,Software Engineer,DevOps Engineer,AI Researcher
25,Female,Master,Software Engineering,2.69,2,0,0,1,1,1,1,1,0,1,0,0,4,4,1,1,4,Business Intelligence Analyst,Software Engineer,Cloud Engineer
27,Male,Master,Computer Science,3.44,8,0,1,0,1,1,0,0,0,1,0,0,3,1,4,4,1,Software Engineer,Backend Developer,Frontend Developer
23,Female,Bachelor,Computer Science,3.21,4,0,0,0,1,1,1,0,0,0,0,0,1,2,1,5,3,Business Intelligence Analyst,Data Analyst,Data Scientist
31,Male,PhD,Data Science,3.09,1,0,1,0,0,0,0,1,0,0,0,1,3,3,2,2,4,Software Engineer,Cloud Engineer,Backend Developer
30,Female,Bachelor,AI,3.88,3,1,0,1,1,0,0,0,0,1,1,1,2,5,4,4,1,Software Engineer,DevOps Engineer,AI Researcher
27,Male,PhD,Software Engineering,2.83,7,1,0,0,0,1,1,0,0,1,1,0,5,3,1,1,1,Machine Learning Engineer,DevOps Engineer,Data Scientist
28,Female,PhD,Software Engineering,3.16,5,0,1,0,1,0,0,0,0,1,1,1,5,3,5,1,2,Software Engineer,DevOps Engineer,Backend Developer
22,Female,PhD,Computer Science,3.88,8,1,1,0,1,1,1,1,0,1,1,1,4,4,3,1,2,AI Researcher,Business Intelligence Analyst,Machine Learning Engineer
35,Female,PhD,Software Engineering,3.36,6,0,0,1,0,0,1,1,1,0,1,0,1,2,5,5,1,Software Engineer,Cloud Engineer,DevOps Engineer
33,Female,Master,Cybersecurity,3.63,1,0,0,0,0,1,0,0,0,0,0,1,3,3,4,1,1,Security Engineer,Machine Learning Engineer,Data Scientist
34,Female,Bachelor,Software Engineering,3.4,1,0,0,1,0,0,0,0,1,1,1,1,5,3,2,5,3,Software Engineer,DevOps Engineer,Cybersecurity Analyst
25,Male,PhD,Cybersecurity,3.29,2,1,0,1,0,1,1,0,0,0,1,0,5,4,2,1,4,Machine Learning Engineer,Software Engineer,DevOps Engineer
29,Female,Master,Software Engineering,3.64,7,0,0,0,0,1,1,0,1,0,1,1,2,3,1,5,4,DevOps Engineer,Cybersecurity Analyst,Security Engineer
32,Male,PhD,Data Science,3.69,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,5,5,Cybersecurity Analyst,Frontend Developer,Full Stack Developer
23,Male,Master,Cybersecurity,3.48,6,1,1,1,0,0,1,0,0,0,1,1,5,4,1,5,2,Software Engineer,DevOps Engineer,Backend Developer
31,Female,Bachelor,AI,3.23,2,0,1,0,0,1,1,0,1,0,1,0,2,1,3,4,3,Software Engineer,DevOps Engineer,Cybersecurity Analyst
33,Female,Master,Cybersecurity,2.68,7,1,0,1,0,1,1,0,1,0,1,1,4,1,5,4,1,Machine Learning Engineer,Software Engineer,DevOps Engineer
22,Male,Master,Data Science,2.84,8,0,0,1,1,0,1,1,0,0,1,1,3,1,4,2,1,Business Intelligence Analyst,Software Engineer,Cloud Engineer
25,Male,Master,Computer Science,3.33,4,1,0,0,1,0,1,0,0,1,1,1,5,5,2,4,3,Business Intelligence Analyst,DevOps Engineer,Data Analyst
22,Female,PhD,Cybersecurity,3.99,7,0,1,1,1,1,0,1,0,1,0,1,1,3,5,2,4,Software Engineer,Cloud Engineer,AI Researcher
30,Female,PhD,Software Engineering,2.72,8,1,0,0,1,1,0,1,0,1,0,0,5,3,1,2,5,Machine Learning Engineer,Cloud Engineer,Data Scientist
34,Female,Master,Cybersecurity,3.14,4,0,1,0,0,1,1,1,0,0,1,1,1,3,5,1,3,Software Engineer,Cloud Engineer,DevOps Engineer
23,Female,Master,Computer Science,3.32,7,1,0,1,1,1,1,1,1,1,0,0,3,1,1,4,3,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
22,Male,PhD,Software Engineering,3.16,0,1,1,0,0,0,1,0,1,0,1,0,5,2,2,3,4,Software Engineer,DevOps Engineer,Cybersecurity Analyst
23,Male,Master,Cybersecurity,2.67,2,0,1,1,0,1,1,1,0,1,0,1,2,2,3,4,2,Software Engineer,Cloud Engineer,Backend Developer
22,Female,PhD,Data Science,3.1,8,1,0,1,0,1,0,0,1,0,1,1,4,5,5,1,4,Machine Learning Engineer,Software Engineer,DevOps Engineer
21,Male,Master,Cybersecurity,2.99,4,1,1,1,0,0,1,0,0,0,1,0,1,5,2,1,1,Software Engineer,DevOps Engineer,Backend Developer
30,Female,Master,Software Engineering,3.92,1,0,0,0,1,1,1,0,0,1,1,0,4,1,3,2,2,Business Intelligence Analyst,DevOps Engineer,AI Researcher
22,Male,Bachelor,AI,3.68,0,1,1,0,1,0,1,1,1,1,1,1,5,3,5,1,3,Business Intelligence Analyst,Software Engineer,Cloud Engineer
34,Female,PhD,Cybersecurity,2.76,4,1,1,1,0,1,1,0,0,1,1,1,1,5,1,1,3,Machine Learning Engineer,Software Engineer,DevOps Engineer
33,Female,PhD,Software Engineering,3.86,3,1,1,0,1,1,1,0,0,0,1,0,3,5,3,4,2,Business Intelligence Analyst,AI Researcher,Machine Learning Engineer
23,Male,Bachelor,Cybersecurity,3.58,2,1,1,0,1,0,1,1,0,0,0,0,5,4,1,4,1,Business Intelligence Analyst,Software Engineer,Cloud Engineer
28,Female,Bachelor,Data Science,3.43,6,0,1,1,0,0,1,0,0,0,1,1,5,4,4,1,4,Software Engineer,DevOps Engineer,Backend Developer
26,Male,Bachelor,AI,3.69,8,1,0,1,0,1,0,1,1,1,0,0,3,3,5,3,5,Machine Learning Engineer,Software Engineer,Cloud Engineer
29,Female,Bachelor,Computer Science,2.81,7,1,1,0,1,1,1,1,0,0,0,1,1,4,4,2,2,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
28,Female,Master,Software Engineering,3.64,2,0,0,1,1,0,1,0,1,0,0,0,4,4,2,5,1,Business Intelligence Analyst,Software Engineer,Cybersecurity Analyst
31,Female,Bachelor,Cybersecurity,2.91,8,0,0,1,0,1,1,0,1,0,1,1,2,2,5,4,5,Software Engineer,DevOps Engineer,Cybersecurity Analyst
21,Female,PhD,AI,2.71,5,1,0,0,1,0,0,1,0,0,0,0,3,4,5,1,5,Cloud Engineer,Machine Learning Engineer,Data Scientist
26,Male,PhD,Software Engineering,3.26,3,0,0,0,0,1,1,0,1,0,0,1,3,2,4,2,3,Cybersecurity Analyst,Security Engineer,Machine Learning Engineer
25,Female,Master,AI,3.46,0,0,1,0,1,1,0,0,0,1,1,1,2,2,1,4,5,Software Engineer,DevOps Engineer,Backend Developer
33,Male,Bachelor,Computer Science,3.58,1,1,1,1,0,1,1,0,1,1,1,0,1,5,2,3,3,Machine Learning Engineer,Software Engineer,DevOps Engineer
23,Female,Bachelor,Data Science,3.33,2,1,0,0,0,0,1,1,1,1,0,1,4,3,3,5,5,Cloud Engineer,Cybersecurity Analyst,Frontend Developer
21,Male,PhD,AI,2.67,0,1,1,1,1,1,0,0,1,0,0,1,2,2,2,5,3,Machine Learning Engineer,Software Engineer,Cybersecurity Analyst
26,Female,PhD,Data Science,3.23,1,1,1,1,0,1,1,0,1,0,1,1,1,3,5,5,1,Machine Learning Engineer,Software Engineer,DevOps Engineer
25,Female,Bachelor,Computer Science,3.97,3,1,1,0,0,0,0,1,0,0,0,1,5,5,1,1,1,Software Engineer,Cloud Engineer,AI Researcher
32,Female,Master,Software Engineering,3.64,8,1,1,1,1,0,1,0,0,1,1,0,5,1,1,4,5,Business Intelligence Analyst,Frontend Developer,Software Engineer
22,Female,Bachelor,Cybersecurity,3.62,4,0,1,0,0,1,1,0,1,1,1,1,5,3,4,1,4,Software Engineer,DevOps Engineer,Cybersecurity Analyst
26,Male,PhD,Computer Science,2.69,2,1,0,1,0,1,1,0,0,1,1,0,2,1,3,2,1,Machine Learning Engineer,Software Engineer,DevOps Engineer
25,Male,Master,Data Science,3.18,6,1,0,1,0,1,1,0,0,1,0,1,3,5,5,5,3,Machine Learning Engineer,Software Engineer,Data Scientist
28,Female,PhD,Software Engineering,3.01,7,0,0,0,1,1,0,0,0,0,0,1,4,4,2,5,2,Security Engineer,Business Intelligence Analyst,Machine Learning Engineer
28,Male,Master,AI,2.64,1,0,0,1,1,1,0,1,0,1,1,1,3,4,5,2,2,Software Engineer,Cloud Engineer,DevOps Engineer
30,Male,Master,Computer Science,3.29,6,0,0,1,0,1,0,1,1,0,1,1,3,3,2,4,2,Software Engineer,Cloud Engineer,DevOps Engineer
32,Female,PhD,Cybersecurity,2.8,1,1,0,1,0,1,0,1,0,0,1,0,1,3,5,2,4,Machine Learning Engineer,Software Engineer,Cloud Engineer
33,Female,Master,AI,3.69,3,0,0,1,1,1,0,0,1,1,1,0,4,1,5,5,4,Software Engineer,DevOps Engineer,Cybersecurity Analyst
23,Female,Bachelor,Software Engineering,2.77,6,1,1,1,1,0,1,0,0,0,1,0,3,3,2,3,1,Business Intelligence Analyst,Software Engineer,DevOps Engineer
33,Female,PhD,Cybersecurity,2.52,1,1,1,0,1,1,0,1,1,1,0,0,3,4,2,4,3,Machine Learning Engineer,Software Engineer,Cloud Engineer
29,Female,PhD,Software Engineering,3.85,0,0,1,1,0,1,0,0,1,0,0,0,1,4,1,3,2,Software Engineer,Cybersecurity Analyst,AI Researcher
27,Male,Bachelor,Software Engineering,3.84,0,1,1,1,1,0,0,0,0,1,1,0,5,4,5,4,2,Software Engineer,DevOps Engineer,AI Researcher
24,Male,Bachelor,Data Science,2.82,1,0,1,1,0,0,1,0,0,1,0,0,4,4,1,3,1,Software Engineer,Backend Developer,Frontend Developer
29,Female,Bachelor,Computer Science,3.81,7,1,1,1,0,1,0,0,1,1,0,0,4,2,4,3,4,AI Researcher,Machine Learning Engineer,Software Engineer
28,Female,PhD,Software Engineering,2.68,6,0,1,1,1,1,0,1,1,0,1,0,2,2,4,3,4,Software Engineer,Cloud Engineer,DevOps Engineer
23,Female,Master,Software Engineering,3.16,8,0,0,1,0,0,1,0,0,0,1,0,4,5,2,4,2,Software Engineer,DevOps Engineer,Backend Developer
31,Male,Master,Data Science,3.62,3,1,1,1,1,0,0,1,0,0,1,0,1,4,3,5,2,Software Engineer,Cloud Engineer,DevOps Engineer
35,Male,PhD,Cybersecurity,4.0,2,0,1,1,0,0,0,1,0,0,0,1,3,2,5,5,3,Software Engineer,Cloud Engineer,AI Researcher
23,Female,Bachelor,Software Engineering,3.03,5,1,1,0,1,0,0,1,1,0,1,1,1,3,3,1,5,Software Engineer,Cloud Engineer,DevOps Engineer
31,Male,Bachelor,Software Engineering,3.07,0,0,0,1,0,1,1,0,0,1,1,0,4,2,2,4,5,Software Engineer,DevOps Engineer,Backend Developer
24,Female,PhD,Software Engineering,3.25,7,1,0,1,0,0,1,1,0,0,1,0,4,1,2,3,3,Software Engineer,Cloud Engineer,DevOps Engineer
31,Male,PhD,AI,2.74,0,1,1,1,1,0,1,1,0,0,0,1,4,5,5,5,3,Business Intelligence Analyst,Software Engineer,Cloud Engineer
35,Female,Bachelor,AI,2.54,5,0,1,0,0,0,0,0,1,0,0,0,2,2,1,1,1,Software Engineer,Cybersecurity Analyst,Backend Developer
24,Male,Master,Computer Science,3.46,7,0,0,1,0,0,0,1,1,1,0,0,4,4,4,1,4,Software Engineer,Cloud Engineer,Cybersecurity Analyst
24,Female,Master,Cybersecurity,2.52,5,0,0,1,0,1,0,1,0,0,1,1,5,5,2,2,2,Software Engineer,Cloud Engineer,DevOps Engineer
33,Female,Master,Data Science,3.91,1,1,0,1,1,0,1,1,1,1,1,1,1,4,5,1,5,Business Intelligence Analyst,Software Engineer,Cloud Engineer
33,Male,Bachelor,Software Engineering,3.61,7,0,0,0,0,0,0,1,0,1,0,1,1,2,3,5,3,Cloud Engineer,Frontend Developer,Security Engineer
21,Female,Bachelor,Computer Science,3.48,7,1,0,1,0,0,0,1,1,1,1,0,2,2,1,5,3,Software Engineer,Cloud Engineer,DevOps Engineer
23,Female,PhD,Computer Science,3.82,3,0,1,0,1,0,0,1,0,1,0,1,1,1,3,5,3,Cloud Engineer,Software Engineer,AI Researcher
33,Male,Bachelor,Software Engineering,2.98,8,1,1,1,0,1,0,0,0,1,1,0,3,1,1,5,2,Machine Learning Engineer,Software Engineer,DevOps Engineer
25,Male,PhD,AI,2.71,4,0,0,0,1,0,0,1,0,1,1,1,4,4,4,3,5,Security Engineer,Cloud Engineer,DevOps Engineer
25,Male,Master,Cybersecurity,3.82,4,1,1,1,1,1,1,1,1,0,1,1,3,4,2,3,2,AI Researcher,Machine Learning Engineer,Data Scientist
23,Female,Master,Data Science,2.81,1,0,0,1,1,1,0,1,1,0,0,0,4,1,1,2,2,Software Engineer,Cloud Engineer,Cybersecurity Analyst
21,Male,Master,Data Science,3.46,8,0,1,0,1,0,0,0,0,0,1,0,4,3,5,3,3,Software Engineer,DevOps Engineer,Backend Developer
31,Male,Master,Software Engineering,3.4,1,0,1,0,1,1,1,1,1,0,0,0,2,4,1,4,3,Business Intelligence Analyst,Software Engineer,Cloud Engineer
32,Female,PhD,Data Science,3.93,0,1,0,0,0,1,0,1,1,0,1,1,3,1,3,3,5,AI Researcher,Machine Learning Engineer,Cloud Engineer
29,Male,Bachelor,Cybersecurity,2.95,1,0,1,0,0,0,1,1,0,1,0,1,4,1,2,4,5,Software Engineer,Cloud Engineer,Backend Developer
23,Male,Bachelor,Data Science,3.16,5,0,0,1,0,0,0,1,1,1,0,1,3,5,3,1,1,Software Engineer,Cloud Engineer,Cybersecurity Analyst
23,Male,PhD,Computer Science,2.95,1,0,1,1,1,1,1,1,0,0,0,0,1,2,2,1,1,Business Intelligence Analyst,Software Engineer,Cloud Engineer
35,Male,Bachelor,Software Engineering,2.83,4,0,0,1,0,0,1,1,1,0,0,1,5,2,4,2,4,Software Engineer,Cloud Engineer,Cybersecurity Analyst
33,Female,PhD,Cybersecurity,2.9,1,1,0,0,0,0,0,0,1,1,0,0,5,4,2,4,5,Cybersecurity Analyst,Frontend Developer,Full Stack Developer
28,Female,Master,Computer Science,3.62,0,0,0,1,0,0,0,1,1,1,1,0,5,1,3,2,4,Software Engineer,Cloud Engineer,DevOps Engineer
26,Female,Bachelor,Computer Science,2.61,3,1,1,1,0,1,1,1,1,0,0,0,2,2,5,1,1,Machine Learning Engineer,Software Engineer,Cloud Engineer
30,Male,Bachelor,Cybersecurity,3.22,0,0,0,1,1,1,1,0,0,1,1,0,3,2,2,2,3,Business Intelligence Analyst,Software Engineer,DevOps Engineer
21,Female,PhD,Software Engineering,2.56,2,1,1,0,0,0,0,1,0,0,0,1,2,1,3,1,3,Software Engineer,Cloud Engineer,Backend Developer
21,Male,PhD,Computer Science,3.02,7,1,0,0,0,0,1,1,1,0,1,0,4,4,2,2,2,Cloud Engineer,DevOps Engineer,Cybersecurity Analyst
24,Female,Bachelor,Software Engineering,3.65,0,1,0,0,1,1,1,1,0,0,1,0,4,3,2,1,1,Business Intelligence Analyst,Machine Learning Engineer,Data Scientist
27,Male,Master,Software Engineering,3.2,3,0,1,1,0,1,0,1,0,0,0,0,4,4,3,3,2,Software Engineer,Cloud Engineer,Backend Developer
29,Female,PhD,AI,3.0,0,0,0,1,1,0,0,0,0,1,1,0,2,3,1,2,4,Full Stack Developer,Software Engineer,DevOps Engineer
30,Male,PhD,Software Engineering,3.76,3,1,1,0,1,1,0,0,1,0,0,0,2,3,4,1,2,AI Researcher,Machine Learning Engineer,Software Engineer
22,Male,PhD,Software Engineering,2.71,6,0,0,1,0,0,1,0,1,0,0,1,5,5,5,2,1,Software Engineer,Cybersecurity Analyst,Backend Developer
28,Male,PhD,Cybersecurity,3.97,4,1,1,0,1,0,0,0,1,0,1,1,4,3,4,2,5,Software Engineer,DevOps Engineer,Cybersecurity Analyst
25,Female,PhD,Data Science,3.93,8,0,0,0,0,1,1,1,0,0,1,0,5,5,3,1,4,Cloud Engineer,DevOps Engineer,AI Researcher
33,Male,Bachelor,AI,2.52,0,1,0,1,1,0,0,0,1,1,0,1,1,5,1,4,5,Software Engineer,Cybersecurity Analyst,Backend Developer
32,Male,Bachelor,Software Engineering,2.57,8,1,1,1,1,1,0,0,0,0,1,1,3,3,5,3,4,Machine Learning Engineer,Software Engineer,DevOps Engineer
31,Female,Master,Cybersecurity,2.78,8,0,1,0,0,1,0,0,1,1,0,1,1,1,3,2,1,Software Engineer,Cybersecurity Analyst,Backend Developer
30,Female,Master,Cybersecurity,3.49,2,0,0,1,0,0,0,0,0,0,1,0,5,1,2,5,4,Software Engineer,DevOps Engineer,Backend Developer
29,Female,Master,Software Engineering,3.52,8,0,1,0,1,0,0,1,1,1,0,1,4,3,4,1,4,Software Engineer,Cloud Engineer,Cybersecurity Analyst
28,Female,PhD,Data Science,3.34,2,1,0,0,0,0,0,0,1,1,1,0,4,2,2,2,5,DevOps Engineer,Cybersecurity Analyst,Frontend Developer
23,Male,Master,AI,2.62,0,0,0,1,0,0,0,1,1,0,1,1,1,4,2,1,4,Software Engineer,Cloud Engineer,DevOps Engineer
24,Female,PhD,Computer Science,3.92,2,1,0,0,1,1,1,0,0,1,1,0,3,5,1,5,3,AI Researcher,Machine Learning Engineer,Data Scientist
33,Male,Master,Cybersecurity,2.95,7,0,0,0,0,0,1,1,0,1,1,1,2,2,1,1,5,Cloud Engineer,DevOps Engineer,Frontend Developer
29,Female,Master,Cybersecurity,3.7,7,0,1,1,1,1,0,1,1,0,0,1,5,1,5,2,3,Software Engineer,Cloud Engineer,Cybersecurity Analyst
21,Male,PhD,Data Science,3.61,6,1,0,1,0,0,0,1,1,1,1,1,1,4,5,5,5,Software Engineer,Cloud Engineer,DevOps Engineer
30,Female,PhD,Cybersecurity,3.48,8,1,0,0,0,1,0,0,1,0,1,0,1,3,1,3,4,Machine Learning Engineer,DevOps Engineer,Cybersecurity Analyst
33,Female,Master,Computer Science,3.99,4,1,1,1,0,0,0,1,1,1,1,1,5,5,1,4,2,Software Engineer,Cloud Engineer,DevOps Engineer
32,Male,PhD,Computer Science,2.98,3,0,1,0,0,1,0,0,0,0,0,1,5,2,4,2,2,Software Engineer,Backend Developer,Security Engineer
35,Female,Bachelor,AI,4.0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,5,5,4,AI Researcher,Machine Learning Engineer,Data Scientist
23,Female,Bachelor,Data Science,2.79,5,0,1,1,1,1,1,1,1,0,0,0,5,4,2,3,2,Business Intelligence Analyst,Software Engineer,Cloud Engineer
24,Male,PhD,AI,2.55,4,1,1,1,0,1,1,0,0,1,1,0,5,3,1,2,5,Machine Learning Engineer,Software Engineer,DevOps Engineer
35,Male,PhD,AI,3.14,4,0,0,1,1,1,0,1,0,1,0,1,3,3,3,3,3,Software Engineer,Cloud Engineer,Backend Developer
23,Female,Master,Cybersecurity,3.59,0,1,0,1,1,0,0,0,0,1,0,0,5,2,2,4,5,Software Engineer,Backend Developer,Frontend Developer
32,Male,Bachelor,Software Engineering,3.19,3,0,1,0,1,1,0,0,1,0,0,0,4,1,1,1,1,Software Engineer,Cybersecurity Analyst,Data Analyst
28,Male,Bachelor,Cybersecurity,2.91,5,0,0,0,1,1,0,1,0,0,0,0,3,3,2,4,3,Cloud Engineer,Machine Learning Engineer,Data Scientist
23,Female,PhD,Software Engineering,2.86,2,0,0,1,0,1,1,1,0,0,1,1,5,3,3,3,2,Software Engineer,Cloud Engineer,DevOps Engineer
27,Female,PhD,Cybersecurity,2.51,4,1,1,1,1,0,1,0,0,1,0,1,2,2,3,3,4,Business Intelligence Analyst,Software Engineer,Machine Learning Engineer
28,Female,Master,Cybersecurity,3.94,6,0,0,0,0,1,1,0,0,1,1,0,4,1,1,1,4,DevOps Engineer,AI Researcher,Frontend Developer
27,Female,PhD,Software Engineering,3.8,2,0,1,0,1,0,1,1,1,1,1,1,5,3,2,5,1,Business Intelligence Analyst,Software Engineer,Cloud Engineer
35,Male,Bachelor,Computer Science,2.56,0,1,1,0,0,0,1,0,1,0,0,0,3,5,3,5,4,Software Engineer,Cybersecurity Analyst,Backend Developer
23,Female,Bachelor,Cybersecurity,3.14,8,1,0,1,1,0,1,1,0,0,0,0,5,4,5,1,4,Business Intelligence Analyst,Software Engineer,Cloud Engineer
29,Male,Bachelor,Cybersecurity,2.62,6,1,1,0,0,1,0,0,0,1,0,0,5,2,3,3,4,Machine Learning Engineer,Software Engineer,Data Scientist
32,Female,PhD,Cybersecurity,2.91,7,0,0,0,1,0,1,1,1,1,1,1,2,2,1,4,3,Business Intelligence Analyst,Cloud Engineer,DevOps Engineer
